id,prompt,label,reasoning,rung,query_type,graph_id,story_id,question_property,formal_form,dataset_variant,subset,diagnostic_source
2798,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Personality has a direct effect on relationship status. Appearance has a direct effect on relationship status. The overall probability of kindness is 50%. For people with mean personalities, the probability of attractive appearance is 6%. For people with kind personalities, the probability of attractive appearance is 6%. Is attractive appearance less likely than unattractive appearance overall?",yes,"Let Y = appearance; X = personality; V3 = relationship status.
X->V3,Y->V3
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.50
P(Y=1 | X=0) = 0.06
P(Y=1 | X=1) = 0.06
0.50*0.06 - 0.50*0.06 = 0.06
0.06 > 0",1,marginal,collision,man_in_relationship,easy,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
7523,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Personality has a direct effect on relationship status. Appearance has a direct effect on relationship status. The overall probability of kindness is 16%. For people with mean personalities, the probability of attractive appearance is 90%. For people with kind personalities, the probability of attractive appearance is 90%. Is attractive appearance more likely than unattractive appearance overall?",yes,"Let Y = appearance; X = personality; V3 = relationship status.
X->V3,Y->V3
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.16
P(Y=1 | X=0) = 0.90
P(Y=1 | X=1) = 0.90
0.16*0.90 - 0.84*0.90 = 0.90
0.90 > 0",1,marginal,collision,man_in_relationship,hard,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
13163,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Personality has a direct effect on relationship status. Freckles has a direct effect on relationship status. The overall probability of kindness is 94%. For people with mean personalities, the probability of freckles is 42%. For people with kind personalities, the probability of freckles is 42%. Is freckles less likely than no freckles overall?",yes,"Let Y = freckles; X = personality; V3 = relationship status.
X->V3,Y->V3
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.94
P(Y=1 | X=0) = 0.42
P(Y=1 | X=1) = 0.42
0.94*0.42 - 0.06*0.42 = 0.42
0.42 > 0",1,marginal,collision,man_in_relationship,anticommonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
7700,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Parents' intelligence has a direct effect on parents' social status and child's intelligence. Other unobserved factors has a direct effect on parents' social status and child's intelligence. Parents' social status has a direct effect on child's intelligence. Other unobserved factors is unobserved. The overall probability of intelligent parents is 12%. For children with unintelligent parents, the probability of intelligent child is 90%. For children with intelligent parents, the probability of intelligent child is 47%. Is intelligent child more likely than unintelligent child overall?",yes,"Let V2 = other unobserved factors; X = parents' intelligence; V3 = parents' social status; Y = child's intelligence.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.12
P(Y=1 | X=0) = 0.90
P(Y=1 | X=1) = 0.47
0.12*0.47 - 0.88*0.90 = 0.85
0.85 > 0",1,marginal,arrowhead,nature_vs_nurture,hard,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
21002,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Swoy has a direct effect on rixq and xevu. Rixq has a direct effect on zuph. Zuph has a direct effect on xevu. Swoy is unobserved. The overall probability of rixq is 65%. For those who are not rixq, the probability of xevu is 49%. For those who are rixq, the probability of xevu is 48%. Is xevu more likely than not xevu overall?",yes,"Let V1 = swoy; X = rixq; V3 = zuph; Y = xevu.
V1->X,X->V3,V1->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.65
P(Y=1 | X=0) = 0.49
P(Y=1 | X=1) = 0.48
0.65*0.48 - 0.35*0.49 = 0.50
0.50 > 0",1,marginal,frontdoor,nonsense0,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
21136,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on swoy and zuph. Zuph has a direct effect on xevu. Swoy has a direct effect on xevu. The overall probability of rixq is 46%. For those who are not rixq, the probability of xevu is 46%. For those who are rixq, the probability of xevu is 49%. Is xevu less likely than not xevu overall?",yes,"Let X = rixq; V3 = swoy; V2 = zuph; Y = xevu.
X->V3,X->V2,V2->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.46
P(Y=1 | X=0) = 0.46
P(Y=1 | X=1) = 0.49
0.46*0.49 - 0.54*0.46 = 0.48
0.48 > 0",1,marginal,diamond,nonsense0,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
25277,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on rixq and xevu. Rixq has a direct effect on xevu. The overall probability of rixq is 49%. For those who are not rixq, the probability of xevu is 67%. For those who are rixq, the probability of xevu is 26%. Is xevu less likely than not xevu overall?",yes,"Let V1 = zuph; X = rixq; Y = xevu.
V1->X,V1->Y,X->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.49
P(Y=1 | X=0) = 0.67
P(Y=1 | X=1) = 0.26
0.49*0.26 - 0.51*0.67 = 0.47
0.47 > 0",1,marginal,confounding,nonsense0,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
25290,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on rixq and xevu. Rixq has a direct effect on xevu. The overall probability of rixq is 23%. For those who are not rixq, the probability of xevu is 63%. For those who are rixq, the probability of xevu is 48%. Is xevu more likely than not xevu overall?",yes,"Let V1 = zuph; X = rixq; Y = xevu.
V1->X,V1->Y,X->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.23
P(Y=1 | X=0) = 0.63
P(Y=1 | X=1) = 0.48
0.23*0.48 - 0.77*0.63 = 0.62
0.62 > 0",1,marginal,confounding,nonsense0,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
25467,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on zuph and xevu. Swoy has a direct effect on zuph and xevu. Zuph has a direct effect on xevu. Swoy is unobserved. The overall probability of rixq is 73%. For those who are not rixq, the probability of xevu is 44%. For those who are rixq, the probability of xevu is 23%. Is xevu less likely than not xevu overall?",yes,"Let V2 = swoy; X = rixq; V3 = zuph; Y = xevu.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.73
P(Y=1 | X=0) = 0.44
P(Y=1 | X=1) = 0.23
0.73*0.23 - 0.27*0.44 = 0.32
0.32 > 0",1,marginal,arrowhead,nonsense0,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
25505,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on swoy and zuph. Zuph has a direct effect on xevu. Swoy has a direct effect on xevu. The overall probability of rixq is 69%. For those who are not rixq, the probability of xevu is 11%. For those who are rixq, the probability of xevu is 28%. Is xevu less likely than not xevu overall?",yes,"Let X = rixq; V3 = swoy; V2 = zuph; Y = xevu.
X->V3,X->V2,V2->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.69
P(Y=1 | X=0) = 0.11
P(Y=1 | X=1) = 0.28
0.69*0.28 - 0.31*0.11 = 0.23
0.23 > 0",1,marginal,diamond,nonsense0,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
21497,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kwox has a direct effect on swoq and kwoz. Muvy has a direct effect on swoq and kwoz. Swoq has a direct effect on kwoz. Muvy is unobserved. The overall probability of kwox is 51%. For those who are not kwox, the probability of kwoz is 21%. For those who are kwox, the probability of kwoz is 70%. Is kwoz less likely than not kwoz overall?",yes,"Let V2 = muvy; X = kwox; V3 = swoq; Y = kwoz.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.51
P(Y=1 | X=0) = 0.21
P(Y=1 | X=1) = 0.70
0.51*0.70 - 0.49*0.21 = 0.45
0.45 > 0",1,marginal,arrowhead,nonsense1,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
21642,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Swoq has a direct effect on muvy and kwox. Kwox has a direct effect on kwoz. Muvy has a direct effect on kwoz. The overall probability of kwox is 51%. For those who are not kwox, the probability of kwoz is 44%. For those who are kwox, the probability of kwoz is 60%. Is kwoz more likely than not kwoz overall?",yes,"Let V1 = swoq; V3 = muvy; X = kwox; Y = kwoz.
V1->V3,V1->X,X->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.51
P(Y=1 | X=0) = 0.44
P(Y=1 | X=1) = 0.60
0.51*0.60 - 0.49*0.44 = 0.52
0.52 > 0",1,marginal,diamondcut,nonsense1,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
21649,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kwox has a direct effect on kwoz. Swoq has a direct effect on kwoz. The overall probability of kwox is 82%. For those who are not kwox, the probability of kwoz is 82%. For those who are kwox, the probability of kwoz is 32%. Is kwoz less likely than not kwoz overall?",yes,"Let V2 = swoq; X = kwox; Y = kwoz.
X->Y,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.82
P(Y=1 | X=0) = 0.82
P(Y=1 | X=1) = 0.32
0.82*0.32 - 0.18*0.82 = 0.41
0.41 > 0",1,marginal,fork,nonsense1,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
21901,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Tijw has a direct effect on xevo and gyzp. Xevo has a direct effect on tijv. Tijv has a direct effect on gyzp. Tijw is unobserved. The overall probability of xevo is 36%. For those who are not xevo, the probability of gyzp is 55%. For those who are xevo, the probability of gyzp is 61%. Is gyzp more likely than not gyzp overall?",yes,"Let V1 = tijw; X = xevo; V3 = tijv; Y = gyzp.
V1->X,X->V3,V1->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.36
P(Y=1 | X=0) = 0.55
P(Y=1 | X=1) = 0.61
0.36*0.61 - 0.64*0.55 = 0.58
0.58 > 0",1,marginal,frontdoor,nonsense2,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
22000,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xevo has a direct effect on tijw and tijv. Tijv has a direct effect on gyzp. Tijw has a direct effect on gyzp. The overall probability of xevo is 31%. For those who are not xevo, the probability of gyzp is 44%. For those who are xevo, the probability of gyzp is 56%. Is gyzp less likely than not gyzp overall?",yes,"Let X = xevo; V3 = tijw; V2 = tijv; Y = gyzp.
X->V3,X->V2,V2->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.31
P(Y=1 | X=0) = 0.44
P(Y=1 | X=1) = 0.56
0.31*0.56 - 0.69*0.44 = 0.47
0.47 > 0",1,marginal,diamond,nonsense2,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
22112,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xevo has a direct effect on gyzp. Tijv has a direct effect on gyzp. The overall probability of xevo is 70%. For those who are not xevo, the probability of gyzp is 77%. For those who are xevo, the probability of gyzp is 22%. Is gyzp less likely than not gyzp overall?",yes,"Let V2 = tijv; X = xevo; Y = gyzp.
X->Y,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.70
P(Y=1 | X=0) = 0.77
P(Y=1 | X=1) = 0.22
0.70*0.22 - 0.30*0.77 = 0.38
0.38 > 0",1,marginal,fork,nonsense2,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
26221,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Tijw has a direct effect on xevo and gyzp. Xevo has a direct effect on tijv. Tijv has a direct effect on gyzp. Tijw is unobserved. The overall probability of xevo is 59%. For those who are not xevo, the probability of gyzp is 49%. For those who are xevo, the probability of gyzp is 47%. Is gyzp less likely than not gyzp overall?",yes,"Let V1 = tijw; X = xevo; V3 = tijv; Y = gyzp.
V1->X,X->V3,V1->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.59
P(Y=1 | X=0) = 0.49
P(Y=1 | X=1) = 0.47
0.59*0.47 - 0.41*0.49 = 0.48
0.48 > 0",1,marginal,frontdoor,nonsense2,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
22262,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yomx has a direct effect on gwet and xevu. Gwet has a direct effect on xevu. The overall probability of yomx is 4%. For those who are not yomx, the probability of xevu is 8%. For those who are yomx, the probability of xevu is 63%. Is xevu less likely than not xevu overall?",yes,"Let X = yomx; V2 = gwet; Y = xevu.
X->V2,X->Y,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.04
P(Y=1 | X=0) = 0.08
P(Y=1 | X=1) = 0.63
0.04*0.63 - 0.96*0.08 = 0.10
0.10 > 0",1,marginal,mediation,nonsense3,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
22485,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gwet has a direct effect on cwoi and yomx. Yomx has a direct effect on xevu. Cwoi has a direct effect on xevu. The overall probability of yomx is 78%. For those who are not yomx, the probability of xevu is 32%. For those who are yomx, the probability of xevu is 60%. Is xevu more likely than not xevu overall?",yes,"Let V1 = gwet; V3 = cwoi; X = yomx; Y = xevu.
V1->V3,V1->X,X->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.78
P(Y=1 | X=0) = 0.32
P(Y=1 | X=1) = 0.60
0.78*0.60 - 0.22*0.32 = 0.54
0.54 > 0",1,marginal,diamondcut,nonsense3,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
26868,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gwet has a direct effect on cwoi and yomx. Yomx has a direct effect on xevu. Cwoi has a direct effect on xevu. The overall probability of yomx is 76%. For those who are not yomx, the probability of xevu is 83%. For those who are yomx, the probability of xevu is 93%. Is xevu more likely than not xevu overall?",yes,"Let V1 = gwet; V3 = cwoi; X = yomx; Y = xevu.
V1->V3,V1->X,X->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.76
P(Y=1 | X=0) = 0.83
P(Y=1 | X=1) = 0.93
0.76*0.93 - 0.24*0.83 = 0.91
0.91 > 0",1,marginal,diamondcut,nonsense3,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
22766,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gyzp has a direct effect on jyka and lirg. Jyka has a direct effect on hwax. Hwax has a direct effect on lirg. Gyzp is unobserved. The overall probability of jyka is 17%. For those who are not jyka, the probability of lirg is 48%. For those who are jyka, the probability of lirg is 41%. Is lirg less likely than not lirg overall?",yes,"Let V1 = gyzp; X = jyka; V3 = hwax; Y = lirg.
V1->X,X->V3,V1->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.17
P(Y=1 | X=0) = 0.48
P(Y=1 | X=1) = 0.41
0.17*0.41 - 0.83*0.48 = 0.47
0.47 > 0",1,marginal,frontdoor,nonsense4,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
22770,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gyzp has a direct effect on jyka and lirg. Jyka has a direct effect on hwax. Hwax has a direct effect on lirg. Gyzp is unobserved. The overall probability of jyka is 12%. For those who are not jyka, the probability of lirg is 96%. For those who are jyka, the probability of lirg is 86%. Is lirg more likely than not lirg overall?",yes,"Let V1 = gyzp; X = jyka; V3 = hwax; Y = lirg.
V1->X,X->V3,V1->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.12
P(Y=1 | X=0) = 0.96
P(Y=1 | X=1) = 0.86
0.12*0.86 - 0.88*0.96 = 0.94
0.94 > 0",1,marginal,frontdoor,nonsense4,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
22994,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on lirg. Hwax has a direct effect on lirg. The overall probability of jyka is 0%. For those who are not jyka, the probability of lirg is 43%. For those who are jyka, the probability of lirg is 19%. Is lirg less likely than not lirg overall?",yes,"Let V2 = hwax; X = jyka; Y = lirg.
X->Y,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.00
P(Y=1 | X=0) = 0.43
P(Y=1 | X=1) = 0.19
0.00*0.19 - 1.00*0.43 = 0.43
0.43 > 0",1,marginal,fork,nonsense4,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
26930,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on hwax. Hwax has a direct effect on lirg. The overall probability of jyka is 14%. For those who are not jyka, the probability of lirg is 85%. For those who are jyka, the probability of lirg is 84%. Is lirg more likely than not lirg overall?",yes,"Let X = jyka; V2 = hwax; Y = lirg.
X->V2,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.14
P(Y=1 | X=0) = 0.85
P(Y=1 | X=1) = 0.84
0.14*0.84 - 0.86*0.85 = 0.85
0.85 > 0",1,marginal,chain,nonsense4,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
26958,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on hwax. Hwax has a direct effect on lirg. The overall probability of jyka is 4%. For those who are not jyka, the probability of lirg is 15%. For those who are jyka, the probability of lirg is 15%. Is lirg less likely than not lirg overall?",yes,"Let X = jyka; V2 = hwax; Y = lirg.
X->V2,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.04
P(Y=1 | X=0) = 0.15
P(Y=1 | X=1) = 0.15
0.04*0.15 - 0.96*0.15 = 0.15
0.15 > 0",1,marginal,chain,nonsense4,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
27286,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Hwax has a direct effect on gyzp and jyka. Jyka has a direct effect on lirg. Gyzp has a direct effect on lirg. The overall probability of jyka is 65%. For those who are not jyka, the probability of lirg is 90%. For those who are jyka, the probability of lirg is 65%. Is lirg more likely than not lirg overall?",yes,"Let V1 = hwax; V3 = gyzp; X = jyka; Y = lirg.
V1->V3,V1->X,X->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.65
P(Y=1 | X=0) = 0.90
P(Y=1 | X=1) = 0.65
0.65*0.65 - 0.35*0.90 = 0.74
0.74 > 0",1,marginal,diamondcut,nonsense4,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
23105,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on jyka and kwox. Jyka has a direct effect on kwox. The overall probability of jyka is 11%. For those who are not jyka, the probability of kwox is 24%. For those who are jyka, the probability of kwox is 32%. Is kwox less likely than not kwox overall?",yes,"Let V1 = yupt; X = jyka; Y = kwox.
V1->X,V1->Y,X->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.11
P(Y=1 | X=0) = 0.24
P(Y=1 | X=1) = 0.32
0.11*0.32 - 0.89*0.24 = 0.26
0.26 > 0",1,marginal,confounding,nonsense5,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
23321,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on yupt and kwox. Qwiu has a direct effect on yupt and kwox. Yupt has a direct effect on kwox. Qwiu is unobserved. The overall probability of jyka is 74%. For those who are not jyka, the probability of kwox is 51%. For those who are jyka, the probability of kwox is 72%. Is kwox more likely than not kwox overall?",yes,"Let V2 = qwiu; X = jyka; V3 = yupt; Y = kwox.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.74
P(Y=1 | X=0) = 0.51
P(Y=1 | X=1) = 0.72
0.74*0.72 - 0.26*0.51 = 0.67
0.67 > 0",1,marginal,arrowhead,nonsense5,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
23422,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on kwox. Yupt has a direct effect on kwox. The overall probability of jyka is 53%. For those who are not jyka, the probability of kwox is 13%. For those who are jyka, the probability of kwox is 25%. Is kwox less likely than not kwox overall?",yes,"Let V2 = yupt; X = jyka; Y = kwox.
X->Y,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.53
P(Y=1 | X=0) = 0.13
P(Y=1 | X=1) = 0.25
0.53*0.25 - 0.47*0.13 = 0.20
0.20 > 0",1,marginal,fork,nonsense5,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
27732,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on qwiu and jyka. Jyka has a direct effect on kwox. Qwiu has a direct effect on kwox. The overall probability of jyka is 61%. For those who are not jyka, the probability of kwox is 30%. For those who are jyka, the probability of kwox is 15%. Is kwox less likely than not kwox overall?",yes,"Let V1 = yupt; V3 = qwiu; X = jyka; Y = kwox.
V1->V3,V1->X,X->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.61
P(Y=1 | X=0) = 0.30
P(Y=1 | X=1) = 0.15
0.61*0.15 - 0.39*0.30 = 0.21
0.21 > 0",1,marginal,diamondcut,nonsense5,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
23483,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on zupj. Zupj has a direct effect on muvq. The overall probability of yupt is 78%. For those who are not yupt, the probability of muvq is 28%. For those who are yupt, the probability of muvq is 39%. Is muvq less likely than not muvq overall?",yes,"Let X = yupt; V2 = zupj; Y = muvq.
X->V2,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.78
P(Y=1 | X=0) = 0.28
P(Y=1 | X=1) = 0.39
0.78*0.39 - 0.22*0.28 = 0.36
0.36 > 0",1,marginal,chain,nonsense6,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
23640,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xyfo has a direct effect on yupt and muvq. Yupt has a direct effect on zupj. Zupj has a direct effect on muvq. Xyfo is unobserved. The overall probability of yupt is 6%. For those who are not yupt, the probability of muvq is 53%. For those who are yupt, the probability of muvq is 28%. Is muvq more likely than not muvq overall?",yes,"Let V1 = xyfo; X = yupt; V3 = zupj; Y = muvq.
V1->X,X->V3,V1->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.06
P(Y=1 | X=0) = 0.53
P(Y=1 | X=1) = 0.28
0.06*0.28 - 0.94*0.53 = 0.51
0.51 > 0",1,marginal,frontdoor,nonsense6,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
23644,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xyfo has a direct effect on yupt and muvq. Yupt has a direct effect on zupj. Zupj has a direct effect on muvq. Xyfo is unobserved. The overall probability of yupt is 48%. For those who are not yupt, the probability of muvq is 48%. For those who are yupt, the probability of muvq is 39%. Is muvq less likely than not muvq overall?",yes,"Let V1 = xyfo; X = yupt; V3 = zupj; Y = muvq.
V1->X,X->V3,V1->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.48
P(Y=1 | X=0) = 0.48
P(Y=1 | X=1) = 0.39
0.48*0.39 - 0.52*0.48 = 0.48
0.48 > 0",1,marginal,frontdoor,nonsense6,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
23656,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xyfo has a direct effect on yupt and muvq. Yupt has a direct effect on zupj. Zupj has a direct effect on muvq. Xyfo is unobserved. The overall probability of yupt is 48%. For those who are not yupt, the probability of muvq is 41%. For those who are yupt, the probability of muvq is 24%. Is muvq less likely than not muvq overall?",yes,"Let V1 = xyfo; X = yupt; V3 = zupj; Y = muvq.
V1->X,X->V3,V1->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.48
P(Y=1 | X=0) = 0.41
P(Y=1 | X=1) = 0.24
0.48*0.24 - 0.52*0.41 = 0.33
0.33 > 0",1,marginal,frontdoor,nonsense6,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
23854,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on muvq. Zupj has a direct effect on muvq. The overall probability of yupt is 20%. For those who are not yupt, the probability of muvq is 46%. For those who are yupt, the probability of muvq is 89%. Is muvq more likely than not muvq overall?",yes,"Let V2 = zupj; X = yupt; Y = muvq.
X->Y,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.20
P(Y=1 | X=0) = 0.46
P(Y=1 | X=1) = 0.89
0.20*0.89 - 0.80*0.46 = 0.55
0.55 > 0",1,marginal,fork,nonsense6,nonsense,P(Y),symbolic_control,symbolic_control_2048,symbolic_control
