id,prompt,label,reasoning,rung,query_type,graph_id,story_id,question_property,formal_form,dataset_variant,subset,diagnostic_source
716,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: The camper has a direct effect on the forest. The smoker has a direct effect on the forest. For campers who do not light a match, the probability of the forest on fire is 28%. For campers who light a match, the probability of the forest on fire is 74%. For campers who light a match, would it be more likely to see the forest on fire if the camper had not lit a match?",no,"Let V2 = the smoker; X = the camper; Y = the forest.
X->Y,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.28
P(Y=1 | X=1) = 0.74
0.74 - 0.28 = 0.46
0.46 > 0",3,ett,fork,forest_fire,easy,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
723,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: The camper has a direct effect on the forest. The smoker has a direct effect on the forest. For campers who do not light a match, the probability of the forest on fire is 34%. For campers who light a match, the probability of the forest on fire is 67%. For campers who light a match, would it be more likely to see the forest on fire if the camper had not lit a match?",no,"Let V2 = the smoker; X = the camper; Y = the forest.
X->Y,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.34
P(Y=1 | X=1) = 0.67
0.67 - 0.34 = 0.33
0.33 > 0",3,ett,fork,forest_fire,easy,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
15898,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Ability to speak english has a direct effect on the forest. The smoker has a direct effect on the forest. For people who do not speak english, the probability of the forest on fire is 86%. For people who speak english, the probability of the forest on fire is 72%. For people who speak english, would it be less likely to see the forest on fire if the person did not speak english?",no,"Let V2 = the smoker; X = ability to speak english; Y = the forest.
X->Y,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.86
P(Y=1 | X=1) = 0.72
0.72 - 0.86 = -0.13
-0.13 < 0",3,ett,fork,forest_fire,anticommonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
7090,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on department competitiveness and admission status. Department competitiveness has a direct effect on admission status. For individuals who are not male, the probability of admission acceptance is 81%. For individuals who are male, the probability of admission acceptance is 42%. For individuals who are male, would it be less likely to see admission acceptance if the individual had not been male?",no,"Let X = gender; V2 = department competitiveness; Y = admission status.
X->V2,X->Y,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.81
P(Y=1 | X=1) = 0.42
0.42 - 0.81 = -0.40
-0.40 < 0",3,ett,mediation,gender_admission,hard,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
13228,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Liking spicy food has a direct effect on parents' social status and child's intelligence. Other unobserved factors has a direct effect on parents' social status and child's intelligence. Parents' social status has a direct effect on child's intelligence. Other unobserved factors is unobserved. For children who do not like spicy food, the probability of intelligent child is 31%. For children who like spicy food, the probability of intelligent child is 68%. For children who like spicy food, would it be more likely to see intelligent child if the child did not like spicy food?",no,"Let V2 = other unobserved factors; X = liking spicy food; V3 = parents' social status; Y = child's intelligence.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.31
P(Y=1 | X=1) = 0.68
0.68 - 0.31 = 0.37
0.37 > 0",3,ett,arrowhead,nature_vs_nurture,anticommonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
21192,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on swoy and rixq. Rixq has a direct effect on xevu. Swoy has a direct effect on xevu. For those who are not rixq and are not swoy, the probability of xevu is 19%. For those who are not rixq and are swoy, the probability of xevu is 83%. For those who are rixq and are not swoy, the probability of xevu is 15%. For those who are rixq and are swoy, the probability of xevu is 44%. For those who are not rixq, the probability of swoy is 83%. For those who are rixq, the probability of swoy is 72%. For those who are rixq, would it be less likely to see xevu if the individual was not rixq?",no,"Let V1 = zuph; V3 = swoy; X = rixq; Y = xevu.
V1->V3,V1->X,X->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V3=v} P(V3=v|X=1)*[P(Y=1|X=1,V3=v) - P(Y=1|X=0,V3=v)]
P(Y=1 | X=0, V3=0) = 0.19
P(Y=1 | X=0, V3=1) = 0.83
P(Y=1 | X=1, V3=0) = 0.15
P(Y=1 | X=1, V3=1) = 0.44
P(V3=1 | X=0) = 0.83
P(V3=1 | X=1) = 0.72
0.72 * (0.44 - 0.15) + 0.83 * (0.83 - 0.19) = -0.29
-0.29 < 0",3,ett,diamondcut,nonsense0,nonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
25994,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kwox has a direct effect on kwoz. Swoq has a direct effect on kwoz. For those who are not kwox, the probability of kwoz is 27%. For those who are kwox, the probability of kwoz is 65%. For those who are kwox, would it be more likely to see kwoz if the individual was not kwox?",no,"Let V2 = swoq; X = kwox; Y = kwoz.
X->Y,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.27
P(Y=1 | X=1) = 0.65
0.65 - 0.27 = 0.38
0.38 > 0",3,ett,fork,nonsense1,nonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
26834,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yomx has a direct effect on cwoi and gwet. Gwet has a direct effect on xevu. Cwoi has a direct effect on xevu. For those who are not yomx, the probability of xevu is 12%. For those who are yomx, the probability of xevu is 48%. For those who are yomx, would it be more likely to see xevu if the individual was not yomx?",no,"Let X = yomx; V3 = cwoi; V2 = gwet; Y = xevu.
X->V3,X->V2,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.12
P(Y=1 | X=1) = 0.48
0.48 - 0.12 = 0.36
0.36 > 0",3,ett,diamond,nonsense3,nonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
27116,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gyzp has a direct effect on jyka and lirg. Jyka has a direct effect on hwax. Hwax has a direct effect on lirg. Gyzp is unobserved. For those who are not jyka and are not hwax, the probability of lirg is 65%. For those who are not jyka and are hwax, the probability of lirg is 82%. For those who are jyka and are not hwax, the probability of lirg is 65%. For those who are jyka and are hwax, the probability of lirg is 82%. For those who are not jyka, the probability of hwax is 36%. For those who are jyka, the probability of hwax is 65%. For those who are jyka, would it be more likely to see lirg if the individual was not jyka?",no,"Let V1 = gyzp; X = jyka; V3 = hwax; Y = lirg.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V3=v}P(Y=1|X=1,V3=v)*[P(V3=v|X=1)-P(V3=v|X=0)]
P(Y=1 | X=0, V3=0) = 0.65
P(Y=1 | X=0, V3=1) = 0.82
P(Y=1 | X=1, V3=0) = 0.65
P(Y=1 | X=1, V3=1) = 0.82
P(V3=1 | X=0) = 0.36
P(V3=1 | X=1) = 0.65
0.82 * (0.65 - 0.36) + 0.82 * (0.35 - 0.64) = 0.05
0.05 > 0",3,ett,frontdoor,nonsense4,nonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
28622,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Wibl has a direct effect on vubr and zuph. Zuph has a direct effect on uvzi. Vubr has a direct effect on uvzi. For those who are not zuph and are not vubr, the probability of uvzi is 32%. For those who are not zuph and are vubr, the probability of uvzi is 87%. For those who are zuph and are not vubr, the probability of uvzi is 22%. For those who are zuph and are vubr, the probability of uvzi is 62%. For those who are not zuph, the probability of vubr is 49%. For those who are zuph, the probability of vubr is 49%. For those who are zuph, would it be less likely to see uvzi if the individual was not zuph?",no,"Let V1 = wibl; V3 = vubr; X = zuph; Y = uvzi.
V1->V3,V1->X,X->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V3=v} P(V3=v|X=1)*[P(Y=1|X=1,V3=v) - P(Y=1|X=0,V3=v)]
P(Y=1 | X=0, V3=0) = 0.32
P(Y=1 | X=0, V3=1) = 0.87
P(Y=1 | X=1, V3=0) = 0.22
P(Y=1 | X=1, V3=1) = 0.62
P(V3=1 | X=0) = 0.49
P(V3=1 | X=1) = 0.49
0.49 * (0.62 - 0.22) + 0.49 * (0.87 - 0.32) = -0.18
-0.18 < 0",3,ett,diamondcut,nonsense7,nonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
28634,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Wibl has a direct effect on vubr and zuph. Zuph has a direct effect on uvzi. Vubr has a direct effect on uvzi. For those who are not zuph and are not vubr, the probability of uvzi is 52%. For those who are not zuph and are vubr, the probability of uvzi is 6%. For those who are zuph and are not vubr, the probability of uvzi is 91%. For those who are zuph and are vubr, the probability of uvzi is 31%. For those who are not zuph, the probability of vubr is 46%. For those who are zuph, the probability of vubr is 41%. For those who are zuph, would it be more likely to see uvzi if the individual was not zuph?",no,"Let V1 = wibl; V3 = vubr; X = zuph; Y = uvzi.
V1->V3,V1->X,X->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V3=v} P(V3=v|X=1)*[P(Y=1|X=1,V3=v) - P(Y=1|X=0,V3=v)]
P(Y=1 | X=0, V3=0) = 0.52
P(Y=1 | X=0, V3=1) = 0.06
P(Y=1 | X=1, V3=0) = 0.91
P(Y=1 | X=1, V3=1) = 0.31
P(V3=1 | X=0) = 0.46
P(V3=1 | X=1) = 0.41
0.41 * (0.31 - 0.91) + 0.46 * (0.06 - 0.52) = 0.33
0.33 > 0",3,ett,diamondcut,nonsense7,nonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
24527,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kraz has a direct effect on pexu and rukz. Pexu has a direct effect on hwax. Hwax has a direct effect on rukz. Kraz is unobserved. For those who are not pexu and are not hwax, the probability of rukz is 80%. For those who are not pexu and are hwax, the probability of rukz is 86%. For those who are pexu and are not hwax, the probability of rukz is 65%. For those who are pexu and are hwax, the probability of rukz is 74%. For those who are not pexu, the probability of hwax is 57%. For those who are pexu, the probability of hwax is 57%. For those who are pexu, would it be less likely to see rukz if the individual was not pexu?",no,"Let V1 = kraz; X = pexu; V3 = hwax; Y = rukz.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V3=v}P(Y=1|X=1,V3=v)*[P(V3=v|X=1)-P(V3=v|X=0)]
P(Y=1 | X=0, V3=0) = 0.80
P(Y=1 | X=0, V3=1) = 0.86
P(Y=1 | X=1, V3=0) = 0.65
P(Y=1 | X=1, V3=1) = 0.74
P(V3=1 | X=0) = 0.57
P(V3=1 | X=1) = 0.57
0.74 * (0.57 - 0.57) + 0.86 * (0.43 - 0.43) = 0.00
0.00 = 0",3,ett,frontdoor,nonsense8,nonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
24648,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pexu has a direct effect on kraz and hwax. Hwax has a direct effect on rukz. Kraz has a direct effect on rukz. For those who are not pexu, the probability of rukz is 77%. For those who are pexu, the probability of rukz is 65%. For those who are pexu, would it be less likely to see rukz if the individual was not pexu?",no,"Let X = pexu; V3 = kraz; V2 = hwax; Y = rukz.
X->V3,X->V2,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.77
P(Y=1 | X=1) = 0.65
0.65 - 0.77 = -0.12
-0.12 < 0",3,ett,diamond,nonsense8,nonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
24671,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Hwax has a direct effect on kraz and pexu. Pexu has a direct effect on rukz. Kraz has a direct effect on rukz. For those who are not pexu and are not kraz, the probability of rukz is 9%. For those who are not pexu and are kraz, the probability of rukz is 55%. For those who are pexu and are not kraz, the probability of rukz is 40%. For those who are pexu and are kraz, the probability of rukz is 84%. For those who are not pexu, the probability of kraz is 40%. For those who are pexu, the probability of kraz is 28%. For those who are pexu, would it be more likely to see rukz if the individual was not pexu?",no,"Let V1 = hwax; V3 = kraz; X = pexu; Y = rukz.
V1->V3,V1->X,X->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V3=v} P(V3=v|X=1)*[P(Y=1|X=1,V3=v) - P(Y=1|X=0,V3=v)]
P(Y=1 | X=0, V3=0) = 0.09
P(Y=1 | X=0, V3=1) = 0.55
P(Y=1 | X=1, V3=0) = 0.40
P(Y=1 | X=1, V3=1) = 0.84
P(V3=1 | X=0) = 0.40
P(V3=1 | X=1) = 0.28
0.28 * (0.84 - 0.40) + 0.40 * (0.55 - 0.09) = 0.30
0.30 > 0",3,ett,diamondcut,nonsense8,nonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
29113,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pexu has a direct effect on rukz. Hwax has a direct effect on rukz. For those who are not pexu, the probability of rukz is 29%. For those who are pexu, the probability of rukz is 65%. For those who are pexu, would it be more likely to see rukz if the individual was not pexu?",no,"Let V2 = hwax; X = pexu; Y = rukz.
X->Y,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.29
P(Y=1 | X=1) = 0.65
0.65 - 0.29 = 0.37
0.37 > 0",3,ett,fork,nonsense8,nonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
25018,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on jyka and glimx. Zory has a direct effect on jyka and glimx. Jyka has a direct effect on glimx. Zory is unobserved. For those who are not zuph, the probability of glimx is 75%. For those who are zuph, the probability of glimx is 24%. For those who are zuph, would it be less likely to see glimx if the individual was not zuph?",no,"Let V2 = zory; X = zuph; V3 = jyka; Y = glimx.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.75
P(Y=1 | X=1) = 0.24
0.24 - 0.75 = -0.51
-0.51 < 0",3,ett,arrowhead,nonsense9,nonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
29503,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on zory and zuph. Zuph has a direct effect on glimx. Zory has a direct effect on glimx. For those who are not zuph and are not zory, the probability of glimx is 77%. For those who are not zuph and are zory, the probability of glimx is 5%. For those who are zuph and are not zory, the probability of glimx is 8%. For those who are zuph and are zory, the probability of glimx is 29%. For those who are not zuph, the probability of zory is 17%. For those who are zuph, the probability of zory is 14%. For those who are zuph, would it be less likely to see glimx if the individual was not zuph?",no,"Let V1 = jyka; V3 = zory; X = zuph; Y = glimx.
V1->V3,V1->X,X->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V3=v} P(V3=v|X=1)*[P(Y=1|X=1,V3=v) - P(Y=1|X=0,V3=v)]
P(Y=1 | X=0, V3=0) = 0.77
P(Y=1 | X=0, V3=1) = 0.05
P(Y=1 | X=1, V3=0) = 0.08
P(Y=1 | X=1, V3=1) = 0.29
P(V3=1 | X=0) = 0.17
P(V3=1 | X=1) = 0.14
0.14 * (0.29 - 0.08) + 0.17 * (0.05 - 0.77) = -0.55
-0.55 < 0",3,ett,diamondcut,nonsense9,nonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
29535,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on zory and zuph. Zuph has a direct effect on glimx. Zory has a direct effect on glimx. For those who are not zuph and are not zory, the probability of glimx is 3%. For those who are not zuph and are zory, the probability of glimx is 90%. For those who are zuph and are not zory, the probability of glimx is 9%. For those who are zuph and are zory, the probability of glimx is 72%. For those who are not zuph, the probability of zory is 72%. For those who are zuph, the probability of zory is 72%. For those who are zuph, would it be less likely to see glimx if the individual was not zuph?",no,"Let V1 = jyka; V3 = zory; X = zuph; Y = glimx.
V1->V3,V1->X,X->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V3=v} P(V3=v|X=1)*[P(Y=1|X=1,V3=v) - P(Y=1|X=0,V3=v)]
P(Y=1 | X=0, V3=0) = 0.03
P(Y=1 | X=0, V3=1) = 0.90
P(Y=1 | X=1, V3=0) = 0.09
P(Y=1 | X=1, V3=1) = 0.72
P(V3=1 | X=0) = 0.72
P(V3=1 | X=1) = 0.72
0.72 * (0.72 - 0.09) + 0.72 * (0.90 - 0.03) = -0.11
-0.11 < 0",3,ett,diamondcut,nonsense9,nonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
18508,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Eating citrus has a direct effect on vitmain C. Vitmain C has a direct effect on curly hair. For patients not consuming citrus, the probability of curly hair is 56%. For patients consuming citrus, the probability of curly hair is 39%. For patients consuming citrus, would it be less likely to see curly hair if the patient had not consumed citrus?",no,"Let X = eating citrus; V2 = vitmain C; Y = curly hair.
X->V2,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.56
P(Y=1 | X=1) = 0.39
0.39 - 0.56 = -0.17
-0.17 < 0",3,ett,chain,orange_scurvy,anticommonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
18776,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on treatment and peanut allergy. Treatment has a direct effect on peanut allergy. For patients who are not male and not receiving treatment, the probability of being allergic to peanuts is 98%. For patients who are not male and receiving treatment, the probability of being allergic to peanuts is 87%. For patients who are male and not receiving treatment, the probability of being allergic to peanuts is 34%. For patients who are male and receiving treatment, the probability of being allergic to peanuts is 14%. The overall probability of male gender is 43%. For patients receiving treatment, would it be less likely to see being allergic to peanuts if the patient had received no treatment?",no,"Let V1 = gender; X = treatment; Y = peanut allergy.
V1->X,V1->Y,X->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V1=v} P(V1=v|X=1)*[P(Y=1|V1=v,X=1) - P(Y=1|V1=v, X=0)]
P(Y=1 | V1=0, X=0) = 0.98
P(Y=1 | V1=0, X=1) = 0.87
P(Y=1 | V1=1, X=0) = 0.34
P(Y=1 | V1=1, X=1) = 0.14
P(V1=1) = 0.43
0.57 * (0.87 - 0.98) + 0.43 * (0.14 - 0.34) = -0.11
-0.11 < 0",3,ett,confounding,simpson_drug,anticommonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
3784,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kidney stone size has a direct effect on treatment and recovery. Treatment has a direct effect on recovery. For patients who have small kidney stones and not receiving treatment, the probability of recovery is 6%. For patients who have small kidney stones and receiving treatment, the probability of recovery is 38%. For patients who have large kidney stones and not receiving treatment, the probability of recovery is 63%. For patients who have large kidney stones and receiving treatment, the probability of recovery is 95%. The overall probability of large kidney stone is 50%. For patients receiving treatment, would it be more likely to see recovery if the patient had received no treatment?",no,"Let V1 = kidney stone size; X = treatment; Y = recovery.
V1->X,V1->Y,X->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V1=v} P(V1=v|X=1)*[P(Y=1|V1=v,X=1) - P(Y=1|V1=v, X=0)]
P(Y=1 | V1=0, X=0) = 0.06
P(Y=1 | V1=0, X=1) = 0.38
P(Y=1 | V1=1, X=0) = 0.63
P(Y=1 | V1=1, X=1) = 0.95
P(V1=1) = 0.50
0.50 * (0.38 - 0.06) + 0.50 * (0.95 - 0.63) = 0.32
0.32 > 0",3,ett,confounding,simpson_kidneystone,easy,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
14333,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pre-conditions has a direct effect on vaccination and lactose intolerance. Vaccination has a direct effect on lactose intolerance. For people with no pre-conditions and refusing the vaccine, the probability of being lactose intolerant is 2%. For people with no pre-conditions and getting the vaccine, the probability of being lactose intolerant is 32%. For people with pre-conditions and refusing the vaccine, the probability of being lactose intolerant is 59%. For people with pre-conditions and getting the vaccine, the probability of being lactose intolerant is 91%. The overall probability of pre-conditions is 50%. For people getting the vaccine, would it be more likely to see being lactose intolerant if the person had not refused the vaccine?",no,"Let V1 = pre-conditions; X = vaccination; Y = lactose intolerance.
V1->X,V1->Y,X->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V1=v} P(V1=v|X=1)*[P(Y=1|V1=v,X=1) - P(Y=1|V1=v, X=0)]
P(Y=1 | V1=0, X=0) = 0.02
P(Y=1 | V1=0, X=1) = 0.32
P(Y=1 | V1=1, X=0) = 0.59
P(Y=1 | V1=1, X=1) = 0.91
P(V1=1) = 0.50
0.50 * (0.32 - 0.02) + 0.50 * (0.91 - 0.59) = 0.30
0.30 > 0",3,ett,confounding,simpson_vaccine,anticommonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
19501,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a brother has a direct effect on smoking and lung cancer. Pollution has a direct effect on smoking and lung cancer. Smoking has a direct effect on lung cancer. Pollution is unobserved. For people who do not have a brother, the probability of lung cancer is 56%. For people who have a brother, the probability of lung cancer is 40%. For people who have a brother, would it be less likely to see lung cancer if the person did not have a brother?",no,"Let V2 = pollution; X = having a brother; V3 = smoking; Y = lung cancer.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.56
P(Y=1 | X=1) = 0.40
0.40 - 0.56 = -0.17
-0.17 < 0",3,ett,arrowhead,smoking_gene_cancer,anticommonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
16370,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Vaccination status has a direct effect on vaccination reaction and getting smallpox. Getting smallpox has a direct effect on black hair. Vaccination reaction has a direct effect on black hair. For unvaccinated individuals, the probability of black hair is 57%. For vaccinated individuals, the probability of black hair is 66%. For vaccinated individuals, would it be more likely to see black hair if the person had been vaccinated?",no,"Let X = vaccination status; V3 = vaccination reaction; V2 = getting smallpox; Y = black hair.
X->V3,X->V2,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.57
P(Y=1 | X=1) = 0.66
0.66 - 0.57 = 0.09
0.09 > 0",3,ett,diamond,vaccine_kills,anticommonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
16421,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Vaccination status has a direct effect on vaccination reaction and getting smallpox. Getting smallpox has a direct effect on black hair. Vaccination reaction has a direct effect on black hair. For unvaccinated individuals, the probability of black hair is 55%. For vaccinated individuals, the probability of black hair is 55%. For vaccinated individuals, would it be more likely to see black hair if the person had been vaccinated?",no,"Let X = vaccination status; V3 = vaccination reaction; V2 = getting smallpox; Y = black hair.
X->V3,X->V2,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.55
P(Y=1 | X=1) = 0.55
0.55 - 0.55 = -0.00
0.00 = 0",3,ett,diamond,vaccine_kills,anticommonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
10599,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Liking spicy food has a direct effect on room. The candle has a direct effect on room. For people who do not like spicy food, the probability of dark room is 51%. For people who like spicy food, the probability of dark room is 93%. For people who like spicy food, would it be less likely to see dark room if the person did not like spicy food?",yes,"Let V2 = the candle; X = liking spicy food; Y = room.
X->Y,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.51
P(Y=1 | X=1) = 0.93
0.93 - 0.51 = 0.42
0.42 > 0",3,ett,fork,candle,anticommonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
6551,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Education level has a direct effect on skill. Skill has a direct effect on salary. For people without a college degree, the probability of high salary is 57%. For people with a college degree or higher, the probability of high salary is 84%. For people with a college degree or higher, would it be less likely to see high salary if the person had not had a college degree?",yes,"Let X = education level; V2 = skill; Y = salary.
X->V2,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.57
P(Y=1 | X=1) = 0.84
0.84 - 0.57 = 0.27
0.27 > 0",3,ett,chain,college_salary,hard,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
346,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: CEO has a direct effect on director and manager. Manager has a direct effect on employee. Director has a direct effect on employee. For managers who don't sign termination letters and directors who don't sign termination letters, the probability of employee being fired is 13%. For managers who don't sign termination letters and directors who sign termination letters, the probability of employee being fired is 52%. For managers who sign termination letters and directors who don't sign termination letters, the probability of employee being fired is 49%. For managers who sign termination letters and directors who sign termination letters, the probability of employee being fired is 88%. For managers who don't sign termination letters, the probability of director signing the termination letter is 50%. For managers who sign termination letters, the probability of director signing the termination letter is 56%. For managers who sign termination letters, would it be less likely to see employee being fired if the manager had signed the termination letter?",yes,"Let V1 = CEO; V3 = director; X = manager; Y = employee.
V1->V3,V1->X,X->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V3=v} P(V3=v|X=1)*[P(Y=1|X=1,V3=v) - P(Y=1|X=0,V3=v)]
P(Y=1 | X=0, V3=0) = 0.13
P(Y=1 | X=0, V3=1) = 0.52
P(Y=1 | X=1, V3=0) = 0.49
P(Y=1 | X=1, V3=1) = 0.88
P(V3=1 | X=0) = 0.50
P(V3=1 | X=1) = 0.56
0.56 * (0.88 - 0.49) + 0.50 * (0.52 - 0.13) = 0.36
0.36 > 0",3,ett,diamondcut,firing_employee,easy,E[Y_{X = 1} - Y_{X = 0} | X = 1],main,formal,main
