id,prompt,label,reasoning,rung,query_type,graph_id,story_id,question_property,formal_form,subset
11056,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Full moon has a direct effect on sprinkler and weather. Weather has a direct effect on ground. Sprinkler has a direct effect on ground. The overall probability of full moon is 41%. For situations where there is no full moon, the probability of wet ground is 55%. For situations where there is a full moon, the probability of wet ground is 60%. Is wet ground less likely than dry ground overall?",no,"Let X = full moon; V3 = sprinkler; V2 = weather; Y = ground.
X->V3,X->V2,V2->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.41
P(Y=1 | X=0) = 0.55
P(Y=1 | X=1) = 0.60
0.41*0.60 - 0.59*0.55 = 0.58
0.58 > 0",1,marginal,diamond,floor_wet,anticommonsense,P(Y),formal
2489,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on occupation and salary. Skill has a direct effect on occupation and salary. Occupation has a direct effect on salary. Skill is unobserved. The overall probability of male gender is 49%. For individuals who are not male, the probability of high salary is 39%. For individuals who are male, the probability of high salary is 55%. Is high salary more likely than low salary overall?",no,"Let V2 = skill; X = gender; V3 = occupation; Y = salary.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.49
P(Y=1 | X=0) = 0.39
P(Y=1 | X=1) = 0.55
0.49*0.55 - 0.51*0.39 = 0.48
0.48 > 0",1,marginal,arrowhead,gender_pay,easy,P(Y),formal
813,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Alice waking up has a direct effect on Alice arriving to school. Traffic has a direct effect on Alice arriving to school. The overall probability of waking up late is 42%. For days when Alice wakes up on time, the probability of arriving to school on time is 62%. For days when Alice wakes up late, the probability of arriving to school on time is 31%. Is arriving to school on time more likely than arriving to school late overall?",no,"Let V2 = traffic; X = Alice waking up; Y = Alice arriving to school.
X->Y,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.42
P(Y=1 | X=0) = 0.62
P(Y=1 | X=1) = 0.31
0.42*0.31 - 0.58*0.62 = 0.49
0.49 > 0",1,marginal,fork,getting_late,easy,P(Y),formal
869,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Alice waking up has a direct effect on Alice arriving to school. Traffic has a direct effect on Alice arriving to school. The overall probability of waking up late is 49%. For days when Alice wakes up on time, the probability of arriving to school on time is 39%. For days when Alice wakes up late, the probability of arriving to school on time is 4%. Is arriving to school on time more likely than arriving to school late overall?",no,"Let V2 = traffic; X = Alice waking up; Y = Alice arriving to school.
X->Y,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.49
P(Y=1 | X=0) = 0.39
P(Y=1 | X=1) = 0.04
0.49*0.04 - 0.51*0.39 = 0.22
0.22 > 0",1,marginal,fork,getting_late,easy,P(Y),formal
961,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Tanning salon treatment has a direct effect on skin. Going to the beach has a direct effect on skin. The overall probability of tanning salon treatment is 3%. For people not using tanning salon treatments, the probability of tanned skin is 27%. For people who went to tanning salons, the probability of tanned skin is 81%. Is tanned skin more likely than pale skin overall?",no,"Let V2 = going to the beach; X = tanning salon treatment; Y = skin.
X->Y,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.03
P(Y=1 | X=0) = 0.27
P(Y=1 | X=1) = 0.81
0.03*0.81 - 0.97*0.27 = 0.28
0.28 > 0",1,marginal,fork,getting_tanned,easy,P(Y),formal
18025,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Parents' intelligence has a direct effect on parents' social status and lactose intolerance. Other unobserved factors has a direct effect on parents' social status and lactose intolerance. Parents' social status has a direct effect on lactose intolerance. Other unobserved factors is unobserved. The overall probability of intelligent parents is 9%. For children with unintelligent parents, the probability of being lactose intolerant is 86%. For children with intelligent parents, the probability of being lactose intolerant is 48%. Is being lactose intolerant less likely than not being lactose intolerant overall?",no,"Let V2 = other unobserved factors; X = parents' intelligence; V3 = parents' social status; Y = lactose intolerance.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.09
P(Y=1 | X=0) = 0.86
P(Y=1 | X=1) = 0.48
0.09*0.48 - 0.91*0.86 = 0.83
0.83 > 0",1,marginal,arrowhead,nature_vs_nurture,anticommonsense,P(Y),formal
20883,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on rixq and xevu. Rixq has a direct effect on xevu. The overall probability of rixq is 45%. For those who are not rixq, the probability of xevu is 50%. For those who are rixq, the probability of xevu is 49%. Is xevu less likely than not xevu overall?",no,"Let V1 = zuph; X = rixq; Y = xevu.
V1->X,V1->Y,X->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.45
P(Y=1 | X=0) = 0.50
P(Y=1 | X=1) = 0.49
0.45*0.49 - 0.55*0.50 = 0.52
0.52 > 0",1,marginal,confounding,nonsense0,nonsense,P(Y),formal
25420,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on zuph and xevu. Swoy has a direct effect on zuph and xevu. Zuph has a direct effect on xevu. Swoy is unobserved. The overall probability of rixq is 3%. For those who are not rixq, the probability of xevu is 81%. For those who are rixq, the probability of xevu is 68%. Is xevu less likely than not xevu overall?",no,"Let V2 = swoy; X = rixq; V3 = zuph; Y = xevu.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.03
P(Y=1 | X=0) = 0.81
P(Y=1 | X=1) = 0.68
0.03*0.68 - 0.97*0.81 = 0.80
0.80 > 0",1,marginal,arrowhead,nonsense0,nonsense,P(Y),formal
21601,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kwox has a direct effect on muvy and swoq. Swoq has a direct effect on kwoz. Muvy has a direct effect on kwoz. The overall probability of kwox is 61%. For those who are not kwox, the probability of kwoz is 34%. For those who are kwox, the probability of kwoz is 55%. Is kwoz more likely than not kwoz overall?",no,"Let X = kwox; V3 = muvy; V2 = swoq; Y = kwoz.
X->V3,X->V2,V2->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.61
P(Y=1 | X=0) = 0.34
P(Y=1 | X=1) = 0.55
0.61*0.55 - 0.39*0.34 = 0.46
0.46 > 0",1,marginal,diamond,nonsense1,nonsense,P(Y),formal
25656,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kwox has a direct effect on swoq. Kwoz has a direct effect on swoq. The overall probability of kwox is 19%. For those who are not kwox, the probability of kwoz is 30%. For those who are kwox, the probability of kwoz is 30%. Is kwoz more likely than not kwoz overall?",no,"Let Y = kwoz; X = kwox; V3 = swoq.
X->V3,Y->V3
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.19
P(Y=1 | X=0) = 0.30
P(Y=1 | X=1) = 0.30
0.19*0.30 - 0.81*0.30 = 0.30
0.30 > 0",1,marginal,collision,nonsense1,nonsense,P(Y),formal
25783,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Muvy has a direct effect on kwox and kwoz. Kwox has a direct effect on swoq. Swoq has a direct effect on kwoz. Muvy is unobserved. The overall probability of kwox is 40%. For those who are not kwox, the probability of kwoz is 47%. For those who are kwox, the probability of kwoz is 54%. Is kwoz more likely than not kwoz overall?",no,"Let V1 = muvy; X = kwox; V3 = swoq; Y = kwoz.
V1->X,X->V3,V1->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.40
P(Y=1 | X=0) = 0.47
P(Y=1 | X=1) = 0.54
0.40*0.54 - 0.60*0.47 = 0.49
0.49 > 0",1,marginal,frontdoor,nonsense1,nonsense,P(Y),formal
25801,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Muvy has a direct effect on kwox and kwoz. Kwox has a direct effect on swoq. Swoq has a direct effect on kwoz. Muvy is unobserved. The overall probability of kwox is 70%. For those who are not kwox, the probability of kwoz is 63%. For those who are kwox, the probability of kwoz is 34%. Is kwoz more likely than not kwoz overall?",no,"Let V1 = muvy; X = kwox; V3 = swoq; Y = kwoz.
V1->X,X->V3,V1->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.70
P(Y=1 | X=0) = 0.63
P(Y=1 | X=1) = 0.34
0.70*0.34 - 0.30*0.63 = 0.43
0.43 > 0",1,marginal,frontdoor,nonsense1,nonsense,P(Y),formal
21772,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xevo has a direct effect on tijv. Gyzp has a direct effect on tijv. The overall probability of xevo is 69%. For those who are not xevo, the probability of gyzp is 74%. For those who are xevo, the probability of gyzp is 74%. Is gyzp less likely than not gyzp overall?",no,"Let Y = gyzp; X = xevo; V3 = tijv.
X->V3,Y->V3
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.69
P(Y=1 | X=0) = 0.74
P(Y=1 | X=1) = 0.74
0.69*0.74 - 0.31*0.74 = 0.74
0.74 > 0",1,marginal,collision,nonsense2,nonsense,P(Y),formal
22102,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xevo has a direct effect on gyzp. Tijv has a direct effect on gyzp. The overall probability of xevo is 67%. For those who are not xevo, the probability of gyzp is 32%. For those who are xevo, the probability of gyzp is 11%. Is gyzp more likely than not gyzp overall?",no,"Let V2 = tijv; X = xevo; Y = gyzp.
X->Y,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.67
P(Y=1 | X=0) = 0.32
P(Y=1 | X=1) = 0.11
0.67*0.11 - 0.33*0.32 = 0.18
0.18 > 0",1,marginal,fork,nonsense2,nonsense,P(Y),formal
26427,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Tijv has a direct effect on tijw and xevo. Xevo has a direct effect on gyzp. Tijw has a direct effect on gyzp. The overall probability of xevo is 27%. For those who are not xevo, the probability of gyzp is 49%. For those who are xevo, the probability of gyzp is 68%. Is gyzp less likely than not gyzp overall?",no,"Let V1 = tijv; V3 = tijw; X = xevo; Y = gyzp.
V1->V3,V1->X,X->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.27
P(Y=1 | X=0) = 0.49
P(Y=1 | X=1) = 0.68
0.27*0.68 - 0.73*0.49 = 0.54
0.54 > 0",1,marginal,diamondcut,nonsense2,nonsense,P(Y),formal
26851,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gwet has a direct effect on cwoi and yomx. Yomx has a direct effect on xevu. Cwoi has a direct effect on xevu. The overall probability of yomx is 35%. For those who are not yomx, the probability of xevu is 28%. For those who are yomx, the probability of xevu is 49%. Is xevu more likely than not xevu overall?",no,"Let V1 = gwet; V3 = cwoi; X = yomx; Y = xevu.
V1->V3,V1->X,X->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.35
P(Y=1 | X=0) = 0.28
P(Y=1 | X=1) = 0.49
0.35*0.49 - 0.65*0.28 = 0.36
0.36 > 0",1,marginal,diamondcut,nonsense3,nonsense,P(Y),formal
27059,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on hwax and lirg. Hwax has a direct effect on lirg. The overall probability of jyka is 14%. For those who are not jyka, the probability of lirg is 20%. For those who are jyka, the probability of lirg is 19%. Is lirg more likely than not lirg overall?",no,"Let X = jyka; V2 = hwax; Y = lirg.
X->V2,X->Y,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.14
P(Y=1 | X=0) = 0.20
P(Y=1 | X=1) = 0.19
0.14*0.19 - 0.86*0.20 = 0.24
0.24 > 0",1,marginal,mediation,nonsense4,nonsense,P(Y),formal
27735,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on qwiu and jyka. Jyka has a direct effect on kwox. Qwiu has a direct effect on kwox. The overall probability of jyka is 86%. For those who are not jyka, the probability of kwox is 16%. For those who are jyka, the probability of kwox is 81%. Is kwox less likely than not kwox overall?",no,"Let V1 = yupt; V3 = qwiu; X = jyka; Y = kwox.
V1->V3,V1->X,X->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.86
P(Y=1 | X=0) = 0.16
P(Y=1 | X=1) = 0.81
0.86*0.81 - 0.14*0.16 = 0.72
0.72 > 0",1,marginal,diamondcut,nonsense5,nonsense,P(Y),formal
23521,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on zupj. Muvq has a direct effect on zupj. The overall probability of yupt is 85%. For those who are not yupt, the probability of muvq is 95%. For those who are yupt, the probability of muvq is 95%. Is muvq less likely than not muvq overall?",no,"Let Y = muvq; X = yupt; V3 = zupj.
X->V3,Y->V3
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.85
P(Y=1 | X=0) = 0.95
P(Y=1 | X=1) = 0.95
0.85*0.95 - 0.15*0.95 = 0.95
0.95 > 0",1,marginal,collision,nonsense6,nonsense,P(Y),formal
23839,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zupj has a direct effect on xyfo and yupt. Yupt has a direct effect on muvq. Xyfo has a direct effect on muvq. The overall probability of yupt is 83%. For those who are not yupt, the probability of muvq is 23%. For those who are yupt, the probability of muvq is 92%. Is muvq less likely than not muvq overall?",no,"Let V1 = zupj; V3 = xyfo; X = yupt; Y = muvq.
V1->V3,V1->X,X->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.83
P(Y=1 | X=0) = 0.23
P(Y=1 | X=1) = 0.92
0.83*0.92 - 0.17*0.23 = 0.76
0.76 > 0",1,marginal,diamondcut,nonsense6,nonsense,P(Y),formal
27801,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on zupj. Zupj has a direct effect on muvq. The overall probability of yupt is 54%. For those who are not yupt, the probability of muvq is 51%. For those who are yupt, the probability of muvq is 47%. Is muvq more likely than not muvq overall?",no,"Let X = yupt; V2 = zupj; Y = muvq.
X->V2,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.54
P(Y=1 | X=0) = 0.51
P(Y=1 | X=1) = 0.47
0.54*0.47 - 0.46*0.51 = 0.49
0.49 > 0",1,marginal,chain,nonsense6,nonsense,P(Y),formal
27970,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xyfo has a direct effect on yupt and muvq. Yupt has a direct effect on zupj. Zupj has a direct effect on muvq. Xyfo is unobserved. The overall probability of yupt is 83%. For those who are not yupt, the probability of muvq is 70%. For those who are yupt, the probability of muvq is 77%. Is muvq less likely than not muvq overall?",no,"Let V1 = xyfo; X = yupt; V3 = zupj; Y = muvq.
V1->X,X->V3,V1->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.83
P(Y=1 | X=0) = 0.70
P(Y=1 | X=1) = 0.77
0.83*0.77 - 0.17*0.70 = 0.76
0.76 > 0",1,marginal,frontdoor,nonsense6,nonsense,P(Y),formal
24737,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pexu has a direct effect on rukz. Hwax has a direct effect on rukz. The overall probability of pexu is 47%. For those who are not pexu, the probability of rukz is 74%. For those who are pexu, the probability of rukz is 64%. Is rukz less likely than not rukz overall?",no,"Let V2 = hwax; X = pexu; Y = rukz.
X->Y,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.47
P(Y=1 | X=0) = 0.74
P(Y=1 | X=1) = 0.64
0.47*0.64 - 0.53*0.74 = 0.69
0.69 > 0",1,marginal,fork,nonsense8,nonsense,P(Y),formal
28954,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pexu has a direct effect on hwax and rukz. Kraz has a direct effect on hwax and rukz. Hwax has a direct effect on rukz. Kraz is unobserved. The overall probability of pexu is 83%. For those who are not pexu, the probability of rukz is 75%. For those who are pexu, the probability of rukz is 68%. Is rukz less likely than not rukz overall?",no,"Let V2 = kraz; X = pexu; V3 = hwax; Y = rukz.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.83
P(Y=1 | X=0) = 0.75
P(Y=1 | X=1) = 0.68
0.83*0.68 - 0.17*0.75 = 0.67
0.67 > 0",1,marginal,arrowhead,nonsense8,nonsense,P(Y),formal
29093,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pexu has a direct effect on rukz. Hwax has a direct effect on rukz. The overall probability of pexu is 0%. For those who are not pexu, the probability of rukz is 36%. For those who are pexu, the probability of rukz is 79%. Is rukz more likely than not rukz overall?",no,"Let V2 = hwax; X = pexu; Y = rukz.
X->Y,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.00
P(Y=1 | X=0) = 0.36
P(Y=1 | X=1) = 0.79
0.00*0.79 - 1.00*0.36 = 0.36
0.36 > 0",1,marginal,fork,nonsense8,nonsense,P(Y),formal
24817,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on jyka. Glimx has a direct effect on jyka. The overall probability of zuph is 70%. For those who are not zuph, the probability of glimx is 27%. For those who are zuph, the probability of glimx is 27%. Is glimx more likely than not glimx overall?",no,"Let Y = glimx; X = zuph; V3 = jyka.
X->V3,Y->V3
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.70
P(Y=1 | X=0) = 0.27
P(Y=1 | X=1) = 0.27
0.70*0.27 - 0.30*0.27 = 0.27
0.27 > 0",1,marginal,collision,nonsense9,nonsense,P(Y),formal
29486,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on zory and jyka. Jyka has a direct effect on glimx. Zory has a direct effect on glimx. The overall probability of zuph is 64%. For those who are not zuph, the probability of glimx is 71%. For those who are zuph, the probability of glimx is 44%. Is glimx less likely than not glimx overall?",no,"Let X = zuph; V3 = zory; V2 = jyka; Y = glimx.
X->V3,X->V2,V2->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.64
P(Y=1 | X=0) = 0.71
P(Y=1 | X=1) = 0.44
0.64*0.44 - 0.36*0.71 = 0.52
0.52 > 0",1,marginal,diamond,nonsense9,nonsense,P(Y),formal
29571,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on glimx. Jyka has a direct effect on glimx. The overall probability of zuph is 74%. For those who are not zuph, the probability of glimx is 51%. For those who are zuph, the probability of glimx is 94%. Is glimx less likely than not glimx overall?",no,"Let V2 = jyka; X = zuph; Y = glimx.
X->Y,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.74
P(Y=1 | X=0) = 0.51
P(Y=1 | X=1) = 0.94
0.74*0.94 - 0.26*0.51 = 0.83
0.83 > 0",1,marginal,fork,nonsense9,nonsense,P(Y),formal
7947,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Obesity has a direct effect on diabetes and lifespan. Smoking has a direct effect on diabetes and lifespan. Diabetes has a direct effect on lifespan. Smoking is unobserved. The overall probability of obesity is 90%. For normal weight people, the probability of long lifespan is 81%. For obese people, the probability of long lifespan is 70%. Is long lifespan less likely than short lifespan overall?",no,"Let V2 = smoking; X = obesity; V3 = diabetes; Y = lifespan.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.90
P(Y=1 | X=0) = 0.81
P(Y=1 | X=1) = 0.70
0.90*0.70 - 0.10*0.81 = 0.71
0.71 > 0",1,marginal,arrowhead,obesity_mortality,hard,P(Y),formal
13871,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Demand has a direct effect on supply and rainfall. Yield per acre has a direct effect on supply. Supply has a direct effect on rainfall. Demand is unobserved. The overall probability of increased supply is 61%. For situations with reduced supply, the probability of high rainfall is 77%. For situations with increased supply, the probability of high rainfall is 46%. Is high rainfall less likely than low rainfall overall?",no,"Let V2 = yield per acre; V1 = demand; X = supply; Y = rainfall.
V1->X,V2->X,V1->Y,X->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.61
P(Y=1 | X=0) = 0.77
P(Y=1 | X=1) = 0.46
0.61*0.46 - 0.39*0.77 = 0.59
0.59 > 0",1,marginal,IV,price,anticommonsense,P(Y),formal
3573,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on treatment and recovery. Treatment has a direct effect on recovery. The overall probability of receives treatment is 45%. For patients not receiving treatment, the probability of recovery is 60%. For patients receiving treatment, the probability of recovery is 26%. Is recovery more likely than non-recovery overall?",no,"Let V1 = gender; X = treatment; Y = recovery.
V1->X,V1->Y,X->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.45
P(Y=1 | X=0) = 0.60
P(Y=1 | X=1) = 0.26
0.45*0.26 - 0.55*0.60 = 0.45
0.45 > 0",1,marginal,confounding,simpson_drug,easy,P(Y),formal
8358,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on treatment and recovery. Treatment has a direct effect on recovery. The overall probability of receives treatment is 55%. For patients not receiving treatment, the probability of recovery is 30%. For patients receiving treatment, the probability of recovery is 72%. Is recovery less likely than non-recovery overall?",no,"Let V1 = gender; X = treatment; Y = recovery.
V1->X,V1->Y,X->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.55
P(Y=1 | X=0) = 0.30
P(Y=1 | X=1) = 0.72
0.55*0.72 - 0.45*0.30 = 0.54
0.54 > 0",1,marginal,confounding,simpson_drug,hard,P(Y),formal
14201,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kidney stone size has a direct effect on treatment and lip thickness. Treatment has a direct effect on lip thickness. The overall probability of receives treatment is 46%. For patients not receiving treatment, the probability of thick lips is 60%. For patients receiving treatment, the probability of thick lips is 39%. Is thick lips more likely than thin lips overall?",no,"Let V1 = kidney stone size; X = treatment; Y = lip thickness.
V1->X,V1->Y,X->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.46
P(Y=1 | X=0) = 0.60
P(Y=1 | X=1) = 0.39
0.46*0.39 - 0.54*0.60 = 0.50
0.50 > 0",1,marginal,confounding,simpson_kidneystone,anticommonsense,P(Y),formal
18967,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kidney stone size has a direct effect on ability to speak english and recovery. Ability to speak english has a direct effect on recovery. The overall probability of speaking english is 50%. For patients who do not speak english, the probability of recovery is 32%. For patients who speak english, the probability of recovery is 79%. Is recovery less likely than non-recovery overall?",no,"Let V1 = kidney stone size; X = ability to speak english; Y = recovery.
V1->X,V1->Y,X->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.50
P(Y=1 | X=0) = 0.32
P(Y=1 | X=1) = 0.79
0.50*0.79 - 0.50*0.32 = 0.57
0.57 > 0",1,marginal,confounding,simpson_kidneystone,anticommonsense,P(Y),formal
14280,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pre-conditions has a direct effect on vaccination and lactose intolerance. Vaccination has a direct effect on lactose intolerance. The overall probability of getting the vaccine is 49%. For people refusing the vaccine, the probability of being lactose intolerant is 55%. For people getting the vaccine, the probability of being lactose intolerant is 41%. Is being lactose intolerant more likely than not being lactose intolerant overall?",no,"Let V1 = pre-conditions; X = vaccination; Y = lactose intolerance.
V1->X,V1->Y,X->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.49
P(Y=1 | X=0) = 0.55
P(Y=1 | X=1) = 0.41
0.49*0.41 - 0.51*0.55 = 0.48
0.48 > 0",1,marginal,confounding,simpson_vaccine,anticommonsense,P(Y),formal
4213,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on smoking and lung cancer. Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. Gender is unobserved. The overall probability of smoking is 37%. For nonsmokers, the probability of lung cancer is 46%. For smokers, the probability of lung cancer is 43%. Is lung cancer more likely than absence of lung cancer overall?",no,"Let V1 = gender; X = smoking; V3 = tar deposit; Y = lung cancer.
V1->X,X->V3,V1->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.37
P(Y=1 | X=0) = 0.46
P(Y=1 | X=1) = 0.43
0.37*0.43 - 0.63*0.46 = 0.44
0.44 > 0",1,marginal,frontdoor,smoking_frontdoor,easy,P(Y),formal
14582,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on smoking and peanut allergy. Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on peanut allergy. Gender is unobserved. The overall probability of smoking is 55%. For nonsmokers, the probability of being allergic to peanuts is 18%. For smokers, the probability of being allergic to peanuts is 50%. Is being allergic to peanuts more likely than not being allergic to peanuts overall?",no,"Let V1 = gender; X = smoking; V3 = tar deposit; Y = peanut allergy.
V1->X,X->V3,V1->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.55
P(Y=1 | X=0) = 0.18
P(Y=1 | X=1) = 0.50
0.55*0.50 - 0.45*0.18 = 0.35
0.35 > 0",1,marginal,frontdoor,smoking_frontdoor,anticommonsense,P(Y),formal
