id,prompt,label,reasoning,rung,query_type,graph_id,story_id,question_property,formal_form,subset
9656,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Tanning salon treatment has a direct effect on skin. Going to the beach has a direct effect on skin. We know that tanning salon treatment or going to the beach causes tanned skin. We observed the person goes to the beach. Would the person has tanned skin if tanning salon treatment instead of no tanning salon treatment?",yes,"Let V2 = going to the beach; X = tanning salon treatment; Y = skin.
X->Y,V2->Y
Y_{X=1} = 1 | V2=1
Solve for Y, given the evidence and the action
V2 = 1
Y = X or V2
Y = 1 = 1 or 1
1",3,det-counterfactual,fork,getting_tanned,commonsense,Y_{X=1} = 1 | V2=1,main
9687,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Vaccination status has a direct effect on vaccination reaction and getting smallpox. Getting smallpox has a direct effect on smallpox survival. Vaccination reaction has a direct effect on smallpox survival. We know that vaccination causes having smallpox and no vaccine reaction. having smallpox and severe vaccination reaction causes smallpox survival. Would the person dies from smallpox if lack of vaccination instead of vaccination?",yes,"Let X = vaccination status; V3 = vaccination reaction; V2 = getting smallpox; Y = smallpox survival.
X->V3,X->V2,V2->Y,V3->Y
Y_{X=0} = 0 | 
Solve for Y, given the evidence and the action
V2 = X
V3 = not V2
Y = V2 and V3
Y = [0] = 0 and 1
1",3,det-counterfactual,diamond,vaccine_kills,commonsense,Y_{X=0} = 0 | ,main
10061,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on treatment and recovery. Treatment has a direct effect on recovery. We know that male gender causes receives treatment. male gender or receives treatment causes recovery. We observed the patient is not male. Would the patient doesn't recover if receives no treatment instead of receives treatment?",yes,"Let V1 = gender; X = treatment; Y = recovery.
V1->X,V1->Y,X->Y
Y_{X=0} = 0 | V1=0
Solve for Y, given the evidence and the action
V1 = 0
X = V1
Y = V1 or X
Y = 0 = 0 or 0
1",3,det-counterfactual,confounding,simpson_drug,commonsense,Y_{X=0} = 0 | V1=0,main
10146,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kidney stone size has a direct effect on treatment and recovery. Treatment has a direct effect on recovery. We know that large kidney stone causes receives treatment. large kidney stone or receives treatment causes recovery. We observed the patient has a large kidney stone. Would the patient does recover if receives treatment instead of receives no treatment?",yes,"Let V1 = kidney stone size; X = treatment; Y = recovery.
V1->X,V1->Y,X->Y
Y_{X=1} = 1 | V1=1
Solve for Y, given the evidence and the action
V1 = 1
X = V1
Y = V1 or X
Y = 1 = 1 or 1
1",3,det-counterfactual,confounding,simpson_kidneystone,commonsense,Y_{X=1} = 1 | V1=1,main
10319,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Unobserved confounders has a direct effect on maternal smoking status and infant's birth weight. Cigarette tax has a direct effect on maternal smoking status. Maternal smoking status has a direct effect on infant's birth weight. Unobserved confounders is unobserved. We know that confounder active and high cigarette tax causes smoking mother. confounder active and smoking mother causes normal infant birth weight. We observed the cigarette tax is high and confounder inactive. Would the infant is born with low weight if smoking mother instead of nonsmoking mother?",yes,"Let V2 = cigarette tax; V1 = unobserved confounders; X = maternal smoking status; Y = infant's birth weight.
V1->X,V2->X,V1->Y,X->Y
Y_{X=1} = 0 | V2=1, V1=0
Solve for Y, given the evidence and the action
V2 = 1
V1 = 0
X = V1 and V2
Y = V1 and X
Y = 0 = 0 and 1
1",3,det-counterfactual,IV,tax_smoke_birthWeight,commonsense,"Y_{X=1} = 0 | V2=1, V1=0",main
20267,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on department competitiveness and brown eyes. Residency status has a direct effect on department competitiveness and brown eyes. Department competitiveness has a direct effect on brown eyes. Residency status is unobserved. We know that male gender and in-state residency causes competitive department. male gender and in-state residency and competitive department causes brown eyes. We observed the resident is in-state. Would the applicant has blue eyes if non-male gender instead of male gender?",yes,"Let V2 = residency status; X = gender; V3 = department competitiveness; Y = brown eyes.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
Y_{X=0} = 0 | V2=1
Solve for Y, given the evidence and the action
V2 = 1
V3 = X and V2
Y = X and V2 and V3
Y = 0 = 0 and 1 and 0
1",3,det-counterfactual,arrowhead,gender_admission_state,anticommonsense,Y_{X=0} = 0 | V2=1,main
20388,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Ability to speak english has a direct effect on diabetes and lifespan. Smoking has a direct effect on diabetes and lifespan. Diabetes has a direct effect on lifespan. Smoking is unobserved. We know that speaking english or smoker causes having diabetes. speaking english or smoker or having diabetes causes long lifespan. We observed the person is a smoker. Would the person has a long lifespan if speaking english instead of not speaking english?",yes,"Let V2 = smoking; X = ability to speak english; V3 = diabetes; Y = lifespan.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
Y_{X=1} = 1 | V2=1
Solve for Y, given the evidence and the action
V2 = 1
V3 = X or V2
Y = X or V2 or V3
Y = 1 = 1 or 1 or 1
1",3,det-counterfactual,arrowhead,obesity_mortality,anticommonsense,Y_{X=1} = 1 | V2=1,main
20490,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Age has a direct effect on hospital costs and freckles. Hospital costs has a direct effect on freckles. We know that old age causes high hospital bill. old age and high hospital bill causes freckles. We observed the patient is old. Would the patient has freckles if high hospital bill instead of low hospital bill?",yes,"Let V1 = age; X = hospital costs; Y = freckles.
V1->X,V1->Y,X->Y
Y_{X=1} = 1 | V1=1
Solve for Y, given the evidence and the action
V1 = 1
X = V1
Y = V1 and X
Y = 1 = 1 and 1
1",3,det-counterfactual,confounding,simpson_hospital,anticommonsense,Y_{X=1} = 1 | V1=1,main
20533,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kidney stone size has a direct effect on treatment and lip thickness. Treatment has a direct effect on lip thickness. We know that large kidney stone causes receives treatment. large kidney stone or receives treatment causes thick lips. We observed the patient has a small kidney stone. Would the patient has thin lips if receives no treatment instead of receives treatment?",yes,"Let V1 = kidney stone size; X = treatment; Y = lip thickness.
V1->X,V1->Y,X->Y
Y_{X=0} = 0 | V1=0
Solve for Y, given the evidence and the action
V1 = 0
X = V1
Y = V1 or X
Y = 0 = 0 or 0
1",3,det-counterfactual,confounding,simpson_kidneystone,anticommonsense,Y_{X=0} = 0 | V1=0,main
20561,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pre-conditions has a direct effect on vaccination and lactose intolerance. Vaccination has a direct effect on lactose intolerance. We know that pre-conditions causes getting the vaccine. pre-conditions and getting the vaccine causes being lactose intolerant. We observed the person has pre-conditions. Would the person is not lactose intolerant if vaccine refusal instead of getting the vaccine?",yes,"Let V1 = pre-conditions; X = vaccination; Y = lactose intolerance.
V1->X,V1->Y,X->Y
Y_{X=0} = 0 | V1=1
Solve for Y, given the evidence and the action
V1 = 1
X = V1
Y = V1 and X
Y = 0 = 1 and 0
1",3,det-counterfactual,confounding,simpson_vaccine,anticommonsense,Y_{X=0} = 0 | V1=1,main
20568,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pre-conditions has a direct effect on vaccination and lactose intolerance. Vaccination has a direct effect on lactose intolerance. We know that pre-conditions causes getting the vaccine. pre-conditions or getting the vaccine causes being lactose intolerant. We observed the person has pre-conditions. Would the person is lactose intolerant if vaccine refusal instead of getting the vaccine?",yes,"Let V1 = pre-conditions; X = vaccination; Y = lactose intolerance.
V1->X,V1->Y,X->Y
Y_{X=0} = 1 | V1=1
Solve for Y, given the evidence and the action
V1 = 1
X = V1
Y = V1 or X
Y = 1 = 1 or 0
1",3,det-counterfactual,confounding,simpson_vaccine,anticommonsense,Y_{X=0} = 1 | V1=1,main
29632,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Swoy has a direct effect on rixq and xevu. Rixq has a direct effect on zuph. Zuph has a direct effect on xevu. Swoy is unobserved. We know that swoy causes rixq. rixq causes not zuph. swoy or zuph causes xevu. We observed an individual is not swoy. Would an individual is not xevu if rixq instead of not rixq?",yes,"Let V1 = swoy; X = rixq; V3 = zuph; Y = xevu.
V1->X,X->V3,V1->Y,V3->Y
Y_{X=1} = 0 | V1=0
Solve for Y, given the evidence and the action
V1 = 0
X = V1
V3 = not X
Y = V1 or V3
Y = 0 = 0 or 0
1",3,det-counterfactual,frontdoor,nonsense0,nonsense,Y_{X=1} = 0 | V1=0,main
29721,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on xevu. Zuph has a direct effect on xevu. We know that rixq and zuph causes xevu. We observed an individual is not zuph. Would an individual is not xevu if not rixq instead of rixq?",yes,"Let V2 = zuph; X = rixq; Y = xevu.
X->Y,V2->Y
Y_{X=0} = 0 | V2=0
Solve for Y, given the evidence and the action
V2 = 0
Y = X and V2
Y = 0 = 0 and 0
1",3,det-counterfactual,fork,nonsense0,nonsense,Y_{X=0} = 0 | V2=0,main
30145,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yomx has a direct effect on xevu. Gwet has a direct effect on xevu. We know that yomx and gwet causes xevu. We observed an individual is not gwet. Would an individual is not xevu if not yomx instead of yomx?",yes,"Let V2 = gwet; X = yomx; Y = xevu.
X->Y,V2->Y
Y_{X=0} = 0 | V2=0
Solve for Y, given the evidence and the action
V2 = 0
Y = X and V2
Y = 0 = 0 and 0
1",3,det-counterfactual,fork,nonsense3,nonsense,Y_{X=0} = 0 | V2=0,main
30232,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gyzp has a direct effect on jyka and lirg. Hwax has a direct effect on jyka. Jyka has a direct effect on lirg. Gyzp is unobserved. We know that gyzp and hwax causes jyka. gyzp or jyka causes lirg. We observed an individual is not hwax and an individual is not gyzp. Would an individual is not lirg if not jyka instead of jyka?",yes,"Let V2 = hwax; V1 = gyzp; X = jyka; Y = lirg.
V1->X,V2->X,V1->Y,X->Y
Y_{X=0} = 0 | V2=0, V1=0
Solve for Y, given the evidence and the action
V2 = 0
V1 = 0
X = V1 and V2
Y = V1 or X
Y = 0 = 0 or 0
1",3,det-counterfactual,IV,nonsense4,nonsense,"Y_{X=0} = 0 | V2=0, V1=0",main
30358,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Qwiu has a direct effect on jyka and kwox. Jyka has a direct effect on yupt. Yupt has a direct effect on kwox. Qwiu is unobserved. We know that qwiu causes jyka. jyka causes not yupt. qwiu or yupt causes kwox. We observed an individual is not qwiu. Would an individual is kwox if not jyka instead of jyka?",yes,"Let V1 = qwiu; X = jyka; V3 = yupt; Y = kwox.
V1->X,X->V3,V1->Y,V3->Y
Y_{X=0} = 1 | V1=0
Solve for Y, given the evidence and the action
V1 = 0
X = V1
V3 = not X
Y = V1 or V3
Y = 1 = 0 or 1
1",3,det-counterfactual,frontdoor,nonsense5,nonsense,Y_{X=0} = 1 | V1=0,main
30410,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on qwiu and yupt. Yupt has a direct effect on kwox. Qwiu has a direct effect on kwox. We know that jyka causes yupt and qwiu. yupt or qwiu causes kwox. Would an individual is kwox if jyka instead of not jyka?",yes,"Let X = jyka; V3 = qwiu; V2 = yupt; Y = kwox.
X->V3,X->V2,V2->Y,V3->Y
Y_{X=1} = 1 | 
Solve for Y, given the evidence and the action
V2 = X
V3 = V2
Y = V2 or V3
Y = [1] = 1 or 1
1",3,det-counterfactual,diamond,nonsense5,nonsense,Y_{X=1} = 1 | ,main
30769,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Pexu has a direct effect on hwax and rukz. Hwax has a direct effect on rukz. We know that pexu causes hwax. pexu or hwax causes rukz. Would an individual is not rukz if not pexu instead of pexu?",yes,"Let X = pexu; V2 = hwax; Y = rukz.
X->V2,X->Y,V2->Y
Y_{X=0} = 0 | 
Solve for Y, given the evidence and the action
V2 = X
Y = X or V2
Y = 0 = 0 or 0
1",3,det-counterfactual,mediation,nonsense8,nonsense,Y_{X=0} = 0 | ,main
30977,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on zory and jyka. Jyka has a direct effect on glimx. Zory has a direct effect on glimx. We know that zuph causes jyka and zory. jyka and zory causes glimx. Would an individual is not glimx if not zuph instead of zuph?",yes,"Let X = zuph; V3 = zory; V2 = jyka; Y = glimx.
X->V3,X->V2,V2->Y,V3->Y
Y_{X=0} = 0 | 
Solve for Y, given the evidence and the action
V2 = X
V3 = V2
Y = V2 and V3
Y = [0] = 0 and 0
1",3,det-counterfactual,diamond,nonsense9,nonsense,Y_{X=0} = 0 | ,main
2328,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on department competitiveness and admission status. Residency status has a direct effect on department competitiveness and admission status. Department competitiveness has a direct effect on admission status. Residency status is unobserved. For individuals who are not male, the probability of admission acceptance is 75%. For individuals who are male, the probability of admission acceptance is 82%. For individuals who are male, would it be more likely to see admission acceptance if the individual had not been male?",no,"Let V2 = residency status; X = gender; V3 = department competitiveness; Y = admission status.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.75
P(Y=1 | X=1) = 0.82
0.82 - 0.75 = 0.06
0.06 > 0",3,ett,arrowhead,gender_admission_state,easy,E[Y_{X = 1} - Y_{X = 0} | X = 1],main
4978,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: The man in the room has a direct effect on room. The candle has a direct effect on room. For people not blowing out candles, the probability of dark room is 91%. For people who blow out candles, the probability of dark room is 52%. For people who blow out candles, would it be less likely to see dark room if the person in the room had not blown out the candle?",no,"Let V2 = the candle; X = the man in the room; Y = room.
X->Y,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.91
P(Y=1 | X=1) = 0.52
0.52 - 0.91 = -0.39
-0.39 < 0",3,ett,fork,candle,hard,E[Y_{X = 1} - Y_{X = 0} | X = 1],main
5658,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Alice waking up has a direct effect on Alice arriving to school. Traffic has a direct effect on Alice arriving to school. For days when Alice wakes up on time, the probability of arriving to school on time is 49%. For days when Alice wakes up late, the probability of arriving to school on time is 84%. For days when Alice wakes up late, would it be more likely to see arriving to school on time if Alice had gotten up on time?",no,"Let V2 = traffic; X = Alice waking up; Y = Alice arriving to school.
X->Y,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.49
P(Y=1 | X=1) = 0.84
0.84 - 0.49 = 0.35
0.35 > 0",3,ett,fork,getting_late,hard,E[Y_{X = 1} - Y_{X = 0} | X = 1],main
8435,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Age has a direct effect on hospital costs and recovery. Hospital costs has a direct effect on recovery. For patients who are young and pay a low hospital bill, the probability of recovery is 91%. For patients who are young and pay a high hospital bill, the probability of recovery is 77%. For patients who are old and pay a low hospital bill, the probability of recovery is 31%. For patients who are old and pay a high hospital bill, the probability of recovery is 20%. The overall probability of old age is 50%. For people who pay a high hospital bill, would it be less likely to see recovery if the patient had paid a low hospital bill?",no,"Let V1 = age; X = hospital costs; Y = recovery.
V1->X,V1->Y,X->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V1=v} P(V1=v|X=1)*[P(Y=1|V1=v,X=1) - P(Y=1|V1=v, X=0)]
P(Y=1 | V1=0, X=0) = 0.91
P(Y=1 | V1=0, X=1) = 0.77
P(Y=1 | V1=1, X=0) = 0.31
P(Y=1 | V1=1, X=1) = 0.20
P(V1=1) = 0.50
0.50 * (0.77 - 0.91) + 0.50 * (0.20 - 0.31) = -0.13
-0.13 < 0",3,ett,confounding,simpson_hospital,hard,E[Y_{X = 1} - Y_{X = 0} | X = 1],main
8997,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on smoking and lung cancer. Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. Gender is unobserved. For nonsmokers and with no tar deposit, the probability of lung cancer is 53%. For nonsmokers and with high tar deposit, the probability of lung cancer is 31%. For smokers and with no tar deposit, the probability of lung cancer is 51%. For smokers and with high tar deposit, the probability of lung cancer is 29%. For nonsmokers, the probability of high tar deposit is 66%. For smokers, the probability of high tar deposit is 18%. For smokers, would it be more likely to see lung cancer if the person had been a nonsmoker?",no,"Let V1 = gender; X = smoking; V3 = tar deposit; Y = lung cancer.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V3=v}P(Y=1|X=1,V3=v)*[P(V3=v|X=1)-P(V3=v|X=0)]
P(Y=1 | X=0, V3=0) = 0.53
P(Y=1 | X=0, V3=1) = 0.31
P(Y=1 | X=1, V3=0) = 0.51
P(Y=1 | X=1, V3=1) = 0.29
P(V3=1 | X=0) = 0.66
P(V3=1 | X=1) = 0.18
0.29 * (0.18 - 0.66) + 0.31 * (0.82 - 0.34) = 0.11
0.11 > 0",3,ett,frontdoor,smoking_frontdoor,hard,E[Y_{X = 1} - Y_{X = 0} | X = 1],main
10705,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: CEO has a direct effect on director and having visited England. Having visited England has a direct effect on employee. Director has a direct effect on employee. For people who have not visited England and directors who don't sign termination letters, the probability of employee being fired is 21%. For people who have not visited England and directors who sign termination letters, the probability of employee being fired is 64%. For people who have visited England and directors who don't sign termination letters, the probability of employee being fired is 63%. For people who have visited England and directors who sign termination letters, the probability of employee being fired is 99%. For people who have not visited England, the probability of director signing the termination letter is 60%. For people who have visited England, the probability of director signing the termination letter is 64%. For people who have visited England, would it be more likely to see employee being fired if the person had not visited England?",no,"Let V1 = CEO; V3 = director; X = having visited England; Y = employee.
V1->V3,V1->X,X->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V3=v} P(V3=v|X=1)*[P(Y=1|X=1,V3=v) - P(Y=1|X=0,V3=v)]
P(Y=1 | X=0, V3=0) = 0.21
P(Y=1 | X=0, V3=1) = 0.64
P(Y=1 | X=1, V3=0) = 0.63
P(Y=1 | X=1, V3=1) = 0.99
P(V3=1 | X=0) = 0.60
P(V3=1 | X=1) = 0.64
0.64 * (0.99 - 0.63) + 0.60 * (0.64 - 0.21) = 0.38
0.38 > 0",3,ett,diamondcut,firing_employee,anticommonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main
10752,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: CEO has a direct effect on director and having visited England. Having visited England has a direct effect on employee. Director has a direct effect on employee. For people who have not visited England and directors who don't sign termination letters, the probability of employee being fired is 3%. For people who have not visited England and directors who sign termination letters, the probability of employee being fired is 52%. For people who have visited England and directors who don't sign termination letters, the probability of employee being fired is 43%. For people who have visited England and directors who sign termination letters, the probability of employee being fired is 85%. For people who have not visited England, the probability of director signing the termination letter is 22%. For people who have visited England, the probability of director signing the termination letter is 78%. For people who have visited England, would it be more likely to see employee being fired if the person had not visited England?",no,"Let V1 = CEO; V3 = director; X = having visited England; Y = employee.
V1->V3,V1->X,X->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V3=v} P(V3=v|X=1)*[P(Y=1|X=1,V3=v) - P(Y=1|X=0,V3=v)]
P(Y=1 | X=0, V3=0) = 0.03
P(Y=1 | X=0, V3=1) = 0.52
P(Y=1 | X=1, V3=0) = 0.43
P(Y=1 | X=1, V3=1) = 0.85
P(V3=1 | X=0) = 0.22
P(V3=1 | X=1) = 0.78
0.78 * (0.85 - 0.43) + 0.22 * (0.52 - 0.03) = 0.34
0.34 > 0",3,ett,diamondcut,firing_employee,anticommonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main
11637,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a brother has a direct effect on vaccination reaction and getting smallpox. Getting smallpox has a direct effect on smallpox survival. Vaccination reaction has a direct effect on smallpox survival. For people who do not have a brother, the probability of smallpox survival is 50%. For people who have a brother, the probability of smallpox survival is 59%. For people who have a brother, would it be more likely to see smallpox survival if the person did not have a brother?",no,"Let X = having a brother; V3 = vaccination reaction; V2 = getting smallpox; Y = smallpox survival.
X->V3,X->V2,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.50
P(Y=1 | X=1) = 0.59
0.59 - 0.50 = 0.08
0.08 > 0",3,ett,diamond,vaccine_kills,anticommonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main
12600,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on department competitiveness and peanut allergy. Department competitiveness has a direct effect on peanut allergy. For individuals who are not male, the probability of being allergic to peanuts is 46%. For individuals who are male, the probability of being allergic to peanuts is 67%. For individuals who are male, would it be more likely to see being allergic to peanuts if the individual had not been male?",no,"Let X = gender; V2 = department competitiveness; Y = peanut allergy.
X->V2,X->Y,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.46
P(Y=1 | X=1) = 0.67
0.67 - 0.46 = 0.21
0.21 > 0",3,ett,mediation,gender_admission,anticommonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main
14612,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on smoking and peanut allergy. Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on peanut allergy. Gender is unobserved. For nonsmokers and with no tar deposit, the probability of being allergic to peanuts is 35%. For nonsmokers and with high tar deposit, the probability of being allergic to peanuts is 63%. For smokers and with no tar deposit, the probability of being allergic to peanuts is 25%. For smokers and with high tar deposit, the probability of being allergic to peanuts is 49%. For nonsmokers, the probability of high tar deposit is 22%. For smokers, the probability of high tar deposit is 73%. For smokers, would it be more likely to see being allergic to peanuts if the person had been a nonsmoker?",no,"Let V1 = gender; X = smoking; V3 = tar deposit; Y = peanut allergy.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V3=v}P(Y=1|X=1,V3=v)*[P(V3=v|X=1)-P(V3=v|X=0)]
P(Y=1 | X=0, V3=0) = 0.35
P(Y=1 | X=0, V3=1) = 0.63
P(Y=1 | X=1, V3=0) = 0.25
P(Y=1 | X=1, V3=1) = 0.49
P(V3=1 | X=0) = 0.22
P(V3=1 | X=1) = 0.73
0.49 * (0.73 - 0.22) + 0.63 * (0.27 - 0.78) = 0.13
0.13 > 0",3,ett,frontdoor,smoking_frontdoor,anticommonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main
16597,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a sister has a direct effect on blood pressure and heart condition. Blood pressure has a direct effect on heart condition. For people who do not have a sister, the probability of healthy heart is 64%. For people who have a sister, the probability of healthy heart is 53%. For people who have a sister, would it be less likely to see healthy heart if the person did not have a sister?",no,"Let X = having a sister; V2 = blood pressure; Y = heart condition.
X->V2,X->Y,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.64
P(Y=1 | X=1) = 0.53
0.53 - 0.64 = -0.11
-0.11 < 0",3,ett,mediation,blood_pressure,anticommonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main
18062,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Parents' intelligence has a direct effect on parents' social status and lactose intolerance. Other unobserved factors has a direct effect on parents' social status and lactose intolerance. Parents' social status has a direct effect on lactose intolerance. Other unobserved factors is unobserved. For children with unintelligent parents, the probability of being lactose intolerant is 88%. For children with intelligent parents, the probability of being lactose intolerant is 48%. For children with intelligent parents, would it be less likely to see being lactose intolerant if the child had unintelligent parents?",no,"Let V2 = other unobserved factors; X = parents' intelligence; V3 = parents' social status; Y = lactose intolerance.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.88
P(Y=1 | X=1) = 0.48
0.48 - 0.88 = -0.40
-0.40 < 0",3,ett,arrowhead,nature_vs_nurture,anticommonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main
19607,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a sister has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. For people who do not have a sister, the probability of lung cancer is 64%. For people who have a sister, the probability of lung cancer is 80%. For people who have a sister, would it be more likely to see lung cancer if the person did not have a sister?",no,"Let X = having a sister; V2 = tar deposit; Y = lung cancer.
X->V2,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.64
P(Y=1 | X=1) = 0.80
0.80 - 0.64 = 0.17
0.17 > 0",3,ett,chain,smoking_tar_cancer,anticommonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main
19675,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Having a sister has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. For people who do not have a sister, the probability of lung cancer is 72%. For people who have a sister, the probability of lung cancer is 93%. For people who have a sister, would it be more likely to see lung cancer if the person did not have a sister?",no,"Let X = having a sister; V2 = tar deposit; Y = lung cancer.
X->V2,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.72
P(Y=1 | X=1) = 0.93
0.93 - 0.72 = 0.21
0.21 > 0",3,ett,chain,smoking_tar_cancer,anticommonsense,E[Y_{X = 1} - Y_{X = 0} | X = 1],main
